,vaccination_date,agerange,firstdailydose,firstdailydosecumulative,seconddailydosecumulative,singledailydosecumulative,thirddailydosecumulative,combinedalldosescumulative,fullyvaccinatedcumulative,firstboosterdailydosecumulative,secondboosterdailydosecumulative,seconddailydose,fullyvaccinated,firstboosterdailydose,singledailydose,secondboosterdailydose,thirddailydose
2900,2022-02-15 10:00:00,65 and Older,84.0,892333,822499,53738,0,0,876237,647565,477,113.0,115.0,616.0,2.0,10.0,
2901,2022-02-16 10:00:00,12-17,150.0,380529,349760,174,0,0,349934,111012,1,287.0,287.0,508.0,,,
2902,2022-02-16 10:00:00,18-49,780.0,2068878,1817409,166380,0,0,1983789,867663,871,1001.0,1037.0,1976.0,36.0,2.0,
2903,2022-02-16 10:00:00,5-11,485.0,238765,202996,106,0,0,203102,304,0,1130.0,1133.0,3.0,3.0,,
2904,2022-02-16 10:00:00,50-64,186.0,1044988,959919,100442,0,0,1060361,650288,783,208.0,216.0,1214.0,8.0,7.0,
2905,2022-02-16 10:00:00,65 and Older,97.0,892430,822592,53746,0,0,876338,648293,479,93.0,101.0,728.0,8.0,2.0,
2906,2022-02-17 10:00:00,12-17,152.0,380681,350028,174,0,0,350202,111416,1,268.0,268.0,404.0,,,
2907,2022-02-17 10:00:00,18-49,794.0,2069672,1818311,166421,0,0,1984732,869613,875,902.0,943.0,1950.0,41.0,4.0,
2908,2022-02-17 10:00:00,5-11,436.0,239201,203971,106,0,0,204077,308,0,975.0,975.0,4.0,,,
2909,2022-02-17 10:00:00,50-64,174.0,1045162,960113,100455,0,0,1060568,651433,788,194.0,207.0,1145.0,13.0,5.0,
2910,2022-02-17 10:00:00,65 and Older,88.0,892518,822689,53748,0,0,876437,648956,484,97.0,99.0,663.0,2.0,5.0,
2911,2022-02-18 10:00:00,12-17,227.0,380908,350334,174,0,0,350508,112330,1,306.0,306.0,914.0,,,
2912,2022-02-18 10:00:00,18-49,857.0,2070529,1819430,166469,0,0,1985899,872150,880,1119.0,1167.0,2537.0,48.0,5.0,
2913,2022-02-18 10:00:00,5-11,606.0,239807,205047,106,0,0,205153,313,0,1076.0,1076.0,5.0,,,
2914,2022-02-18 10:00:00,50-64,230.0,1045392,960359,100464,0,0,1060823,652825,795,246.0,255.0,1392.0,9.0,7.0,
2915,2022-02-18 10:00:00,65 and Older,106.0,892624,822788,53751,0,0,876539,649539,487,99.0,102.0,583.0,3.0,3.0,
2916,2022-02-19 10:00:00,12-17,153.0,381061,350551,174,0,0,350725,113023,1,217.0,217.0,693.0,,,
2917,2022-02-19 10:00:00,18-49,473.0,2071002,1820125,166486,0,0,1986611,873645,881,695.0,712.0,1495.0,17.0,1.0,
2918,2022-02-19 10:00:00,5-11,366.0,240173,205737,106,0,0,205843,321,0,690.0,690.0,8.0,,,
2919,2022-02-19 10:00:00,50-64,96.0,1045488,960515,100468,0,0,1060983,653628,799,156.0,160.0,803.0,4.0,4.0,
2920,2022-02-19 10:00:00,65 and Older,43.0,892667,822829,53751,0,0,876580,649828,488,41.0,41.0,289.0,,1.0,
2921,2022-02-20 10:00:00,12-17,97.0,381158,350680,174,0,0,350854,113492,1,129.0,129.0,469.0,,,
2922,2022-02-20 10:00:00,18-49,317.0,2071319,1820544,166500,0,0,1987044,874515,884,419.0,433.0,870.0,14.0,3.0,
2923,2022-02-20 10:00:00,5-11,188.0,240361,206023,106,0,0,206129,321,0,286.0,286.0,,,,
2924,2022-02-20 10:00:00,50-64,65.0,1045553,960594,100472,0,0,1061066,654072,803,79.0,83.0,444.0,4.0,4.0,
2925,2022-02-20 10:00:00,65 and Older,23.0,892690,822855,53753,0,0,876608,649968,489,26.0,28.0,140.0,2.0,1.0,
2926,2022-02-21 10:00:00,12-17,151.0,381309,350919,174,0,0,351093,114154,1,239.0,239.0,662.0,,,
2927,2022-02-21 10:00:00,18-49,528.0,2071847,1821349,166531,0,0,1987880,876006,886,805.0,836.0,1491.0,31.0,2.0,
2928,2022-02-21 10:00:00,5-11,381.0,240742,206658,106,0,0,206764,324,0,635.0,635.0,3.0,,,
2929,2022-02-21 10:00:00,50-64,145.0,1045698,960775,100479,0,0,1061254,654923,811,181.0,188.0,851.0,7.0,8.0,
2930,2022-02-21 10:00:00,65 and Older,69.0,892759,822928,53755,0,0,876683,650347,494,73.0,75.0,379.0,2.0,5.0,
2931,2022-02-22 10:00:00,12-17,140.0,381449,351129,174,0,0,351303,114642,1,210.0,210.0,488.0,,,
2932,2022-02-22 10:00:00,18-49,641.0,2072488,1822153,166563,0,0,1988716,877655,888,804.0,836.0,1649.0,32.0,2.0,
2933,2022-02-22 10:00:00,5-11,435.0,241177,207501,106,0,0,207607,331,0,843.0,843.0,7.0,,,
2934,2022-02-22 10:00:00,50-64,149.0,1045847,960963,100486,0,0,1061449,655827,817,188.0,195.0,904.0,7.0,6.0,
2935,2022-02-22 10:00:00,65 and Older,98.0,892857,823010,53758,0,0,876768,650864,498,82.0,85.0,517.0,3.0,4.0,
2936,2022-02-23 10:00:00,12-17,155.0,381604,351351,174,0,0,351525,115065,1,222.0,222.0,423.0,,,
2937,2022-02-23 10:00:00,18-49,724.0,2073212,1822890,166585,0,0,1989475,879423,890,737.0,759.0,1768.0,22.0,2.0,
2938,2022-02-23 10:00:00,5-11,368.0,241545,208349,108,0,0,208457,334,0,848.0,850.0,3.0,2.0,,
2939,2022-02-23 10:00:00,50-64,171.0,1046018,961153,100495,0,0,1061648,656798,821,190.0,199.0,971.0,9.0,4.0,
2940,2022-02-23 10:00:00,65 and Older,86.0,892943,823093,53762,0,0,876855,651414,505,83.0,87.0,550.0,4.0,7.0,
2941,2022-02-24 10:00:00,12-17,145.0,381749,351533,174,0,0,351707,115423,1,182.0,182.0,358.0,,,
2942,2022-02-24 10:00:00,18-49,652.0,2073864,1823636,166620,0,0,1990256,881201,894,746.0,781.0,1778.0,35.0,4.0,
2943,2022-02-24 10:00:00,5-11,478.0,242023,209115,108,0,0,209223,339,0,766.0,766.0,5.0,,,
2944,2022-02-24 10:00:00,50-64,128.0,1046146,961288,100501,0,0,1061789,657715,835,135.0,141.0,917.0,6.0,14.0,
2945,2022-02-24 10:00:00,65 and Older,90.0,893033,823183,53764,0,0,876947,651888,509,90.0,92.0,474.0,2.0,4.0,
2946,2022-02-25 10:00:00,12-17,170.0,381919,351773,174,0,0,351947,116182,1,240.0,240.0,759.0,,,
2947,2022-02-25 10:00:00,18-49,743.0,2074607,1824413,166659,0,0,1991072,883662,902,777.0,816.0,2461.0,39.0,8.0,
2948,2022-02-25 10:00:00,5-11,469.0,242492,209899,108,0,0,210007,347,0,784.0,784.0,8.0,,,
2949,2022-02-25 10:00:00,50-64,171.0,1046317,961483,100514,0,0,1061997,658869,843,195.0,208.0,1154.0,13.0,8.0,
2950,2022-02-25 10:00:00,65 and Older,95.0,893128,823254,53769,0,0,877023,652384,515,71.0,76.0,496.0,5.0,6.0,
2951,2022-02-26 10:00:00,12-17,164.0,382083,351957,174,0,0,352131,116854,1,184.0,184.0,672.0,,,
2952,2022-02-26 10:00:00,18-49,472.0,2075079,1824849,166676,0,0,1991525,885131,904,436.0,453.0,1469.0,17.0,2.0,
2953,2022-02-26 10:00:00,5-11,356.0,242848,210427,108,0,0,210535,350,0,528.0,528.0,3.0,,,
2954,2022-02-26 10:00:00,50-64,94.0,1046411,961608,100520,0,0,1062128,659542,847,125.0,131.0,673.0,6.0,4.0,
2955,2022-02-26 10:00:00,65 and Older,48.0,893176,823293,53770,0,0,877063,652602,516,39.0,40.0,218.0,1.0,1.0,
2956,2022-02-27 10:00:00,12-17,69.0,382152,352027,174,0,0,352201,117145,1,70.0,70.0,291.0,,,
2957,2022-02-27 10:00:00,18-49,278.0,2075357,1825134,166690,0,0,1991824,885930,906,285.0,299.0,799.0,14.0,2.0,
2958,2022-02-27 10:00:00,5-11,124.0,242972,210610,108,0,0,210718,350,0,183.0,183.0,,,,
2959,2022-02-27 10:00:00,50-64,50.0,1046461,961655,100524,0,0,1062179,659913,849,47.0,51.0,371.0,4.0,2.0,
2960,2022-02-27 10:00:00,65 and Older,21.0,893197,823314,53772,0,0,877086,652718,516,21.0,23.0,116.0,2.0,,
2961,2022-02-28 10:00:00,12-17,109.0,382261,352190,175,0,0,352365,117565,1,163.0,164.0,420.0,1.0,,
2962,2022-02-28 10:00:00,18-49,592.0,2075949,1825865,166724,0,0,1992589,887925,912,731.0,765.0,1995.0,34.0,6.0,
2963,2022-02-28 10:00:00,5-11,279.0,243251,211086,108,0,0,211194,354,0,476.0,476.0,4.0,,,
2964,2022-02-28 10:00:00,50-64,146.0,1046607,961800,100528,0,0,1062328,660872,858,145.0,149.0,959.0,4.0,9.0,
2965,2022-02-28 10:00:00,65 and Older,71.0,893268,823371,53775,0,0,877146,653079,522,57.0,60.0,361.0,3.0,6.0,
2966,2022-03-01 10:00:00,12-17,140.0,382401,352371,175,0,0,352546,117985,1,181.0,181.0,420.0,,,
2967,2022-03-01 10:00:00,18-49,539.0,2076488,1826470,166746,0,0,1993216,889637,919,605.0,627.0,1712.0,22.0,7.0,
2968,2022-03-01 10:00:00,5-11,429.0,243680,211614,108,0,0,211722,360,0,528.0,528.0,6.0,,,
2969,2022-03-01 10:00:00,50-64,117.0,1046724,961917,100532,0,0,1062449,661737,870,117.0,121.0,865.0,4.0,12.0,
2970,2022-03-01 10:00:00,65 and Older,95.0,893363,823451,53780,0,0,877231,653561,529,80.0,85.0,482.0,5.0,7.0,
2971,2022-03-02 10:00:00,12-17,141.0,382542,352523,175,0,0,352698,118413,1,152.0,152.0,428.0,,,
2972,2022-03-02 10:00:00,18-49,515.0,2077003,1827114,166783,0,0,1993897,891270,922,644.0,681.0,1633.0,37.0,3.0,
2973,2022-03-02 10:00:00,5-11,361.0,244041,212103,110,0,0,212213,365,0,489.0,491.0,5.0,2.0,,
2974,2022-03-02 10:00:00,50-64,116.0,1046840,962059,100534,0,0,1062593,662639,877,142.0,144.0,902.0,2.0,7.0,
2975,2022-03-02 10:00:00,65 and Older,63.0,893426,823535,53784,0,0,877319,654039,538,84.0,88.0,478.0,4.0,9.0,
2976,2022-03-03 10:00:00,12-17,117.0,382659,352660,175,0,0,352835,118758,1,137.0,137.0,345.0,,,
2977,2022-03-03 10:00:00,18-49,583.0,2077586,1827681,166814,0,0,1994495,892735,928,567.0,598.0,1465.0,31.0,6.0,
2978,2022-03-03 10:00:00,5-11,380.0,244421,212637,110,0,0,212747,366,0,534.0,534.0,1.0,,,
2979,2022-03-03 10:00:00,50-64,146.0,1046986,962185,100540,0,0,1062725,663468,880,126.0,132.0,829.0,6.0,3.0,
2980,2022-03-03 10:00:00,65 and Older,69.0,893495,823599,53789,0,0,877388,654493,543,64.0,69.0,454.0,5.0,5.0,
2981,2022-03-04 10:00:00,12-17,171.0,382830,352868,175,0,0,353043,119373,1,208.0,208.0,615.0,,,
2982,2022-03-04 10:00:00,18-49,635.0,2078221,1828385,166845,0,0,1995230,894844,936,704.0,735.0,2109.0,31.0,8.0,
2983,2022-03-04 10:00:00,5-11,453.0,244874,213203,110,0,0,213313,374,0,566.0,566.0,8.0,,,
2984,2022-03-04 10:00:00,50-64,122.0,1047108,962348,100547,0,0,1062895,664476,888,163.0,170.0,1008.0,7.0,8.0,
2985,2022-03-04 10:00:00,65 and Older,80.0,893575,823661,53790,0,0,877451,654919,548,62.0,63.0,426.0,1.0,5.0,
2986,2022-03-05 10:00:00,12-17,98.0,382928,353019,175,0,0,353194,119913,1,151.0,151.0,540.0,,,
2987,2022-03-05 10:00:00,18-49,322.0,2078543,1828752,166865,0,0,1995617,895874,939,367.0,387.0,1030.0,20.0,3.0,
2988,2022-03-05 10:00:00,5-11,270.0,245144,213609,110,0,0,213719,380,0,406.0,406.0,6.0,,,
2989,2022-03-05 10:00:00,50-64,76.0,1047184,962411,100549,0,0,1062960,664969,893,63.0,65.0,493.0,2.0,5.0,
2990,2022-03-05 10:00:00,65 and Older,33.0,893608,823682,53792,0,0,877474,655088,548,21.0,23.0,169.0,2.0,,
2991,2022-03-06 10:00:00,12-17,54.0,382982,353097,175,0,0,353272,120143,1,78.0,78.0,230.0,,,
2992,2022-03-06 10:00:00,18-49,213.0,2078756,1828994,166874,0,0,1995868,896436,943,242.0,251.0,562.0,9.0,4.0,
2993,2022-03-06 10:00:00,5-11,109.0,245253,213768,110,0,0,213878,383,0,159.0,159.0,3.0,,,
2994,2022-03-06 10:00:00,50-64,32.0,1047216,962438,100549,0,0,1062987,665201,894,27.0,27.0,232.0,,1.0,
2995,2022-03-06 10:00:00,65 and Older,15.0,893623,823693,53793,0,0,877486,655161,548,11.0,12.0,73.0,1.0,,
2996,2022-03-07 10:00:00,12-17,117.0,383099,353224,175,0,0,353399,120458,1,127.0,127.0,315.0,,,
2997,2022-03-07 10:00:00,18-49,468.0,2079224,1829441,166898,0,0,1996339,897705,949,447.0,471.0,1269.0,24.0,6.0,
2998,2022-03-07 10:00:00,5-11,240.0,245493,214031,110,0,0,214141,390,0,263.0,263.0,7.0,,,
2999,2022-03-07 10:00:00,50-64,105.0,1047321,962527,100553,0,0,1063080,665832,900,89.0,93.0,631.0,4.0,6.0,
3000,2022-03-07 10:00:00,65 and Older,46.0,893669,823743,53796,0,0,877539,655491,550,50.0,53.0,330.0,3.0,2.0,
3001,2022-03-08 10:00:00,12-17,117.0,383216,353350,175,0,0,353525,120769,1,126.0,126.0,311.0,,,
3002,2022-03-08 10:00:00,18-49,526.0,2079750,1829951,166928,0,0,1996879,899068,954,510.0,540.0,1363.0,30.0,5.0,
3003,2022-03-08 10:00:00,5-11,326.0,245819,214416,110,0,0,214526,395,0,385.0,385.0,5.0,,,
3004,2022-03-08 10:00:00,50-64,98.0,1047419,962624,100555,0,0,1063179,666514,905,97.0,99.0,682.0,2.0,5.0,
3005,2022-03-08 10:00:00,65 and Older,75.0,893744,823795,53799,0,0,877594,655897,562,52.0,55.0,406.0,3.0,12.0,
3006,2022-03-09 10:00:00,12-17,97.0,383313,353483,175,0,0,353658,121078,1,133.0,133.0,309.0,,,
3007,2022-03-09 10:00:00,18-49,445.0,2080195,1830406,166965,0,0,1997371,900364,957,455.0,492.0,1296.0,37.0,3.0,
3008,2022-03-09 10:00:00,5-11,292.0,246111,214837,111,0,0,214948,397,0,421.0,422.0,2.0,1.0,,
3009,2022-03-09 10:00:00,50-64,89.0,1047508,962713,100559,0,0,1063272,667104,906,89.0,93.0,590.0,4.0,1.0,
3010,2022-03-09 10:00:00,65 and Older,64.0,893808,823839,53805,0,0,877644,656241,564,44.0,50.0,344.0,6.0,2.0,
3011,2022-03-10 10:00:00,12-17,104.0,383417,353600,176,0,0,353776,121358,1,117.0,118.0,280.0,1.0,,
3012,2022-03-10 10:00:00,18-49,414.0,2080609,1830868,166986,0,0,1997854,901558,963,462.0,483.0,1194.0,21.0,6.0,
3013,2022-03-10 10:00:00,5-11,287.0,246398,215245,111,0,0,215356,400,0,408.0,408.0,3.0,,,
3014,2022-03-10 10:00:00,50-64,104.0,1047612,962795,100562,0,0,1063357,667746,909,82.0,85.0,642.0,3.0,3.0,
3015,2022-03-10 10:00:00,65 and Older,63.0,893871,823909,53808,0,0,877717,656602,566,70.0,73.0,361.0,3.0,2.0,
3016,2022-03-11 10:00:00,12-17,103.0,383520,353780,176,0,0,353956,121875,1,180.0,180.0,517.0,,,
3017,2022-03-11 10:00:00,18-49,493.0,2081102,1831432,167004,0,0,1998436,903159,970,564.0,582.0,1601.0,18.0,7.0,
3018,2022-03-11 10:00:00,5-11,356.0,246754,215811,111,0,0,215922,402,0,566.0,566.0,2.0,,,
3019,2022-03-11 10:00:00,50-64,121.0,1047733,962927,100565,0,0,1063492,668489,919,132.0,135.0,743.0,3.0,10.0,
3020,2022-03-11 10:00:00,65 and Older,56.0,893927,823963,53809,0,0,877772,656971,571,54.0,55.0,369.0,1.0,5.0,
3021,2022-03-12 10:00:00,12-17,62.0,383582,353857,176,0,0,354033,122162,1,77.0,77.0,287.0,,,
3022,2022-03-12 10:00:00,18-49,213.0,2081315,1831690,167008,0,0,1998698,903763,971,258.0,262.0,604.0,4.0,1.0,
3023,2022-03-12 10:00:00,5-11,125.0,246879,216058,111,0,0,216169,404,0,247.0,247.0,2.0,,,
3024,2022-03-12 10:00:00,50-64,55.0,1047788,962964,100570,0,0,1063534,668776,922,37.0,42.0,287.0,5.0,3.0,
3025,2022-03-12 10:00:00,65 and Older,13.0,893940,823981,53810,0,0,877791,657026,573,18.0,19.0,55.0,1.0,2.0,
3026,2022-03-13 11:00:00,12-17,52.0,383634,353924,176,0,0,354100,122355,1,67.0,67.0,193.0,,,
3027,2022-03-13 11:00:00,18-49,178.0,2081493,1831901,167017,0,0,1998918,904280,975,211.0,220.0,517.0,9.0,4.0,
3028,2022-03-13 11:00:00,5-11,89.0,246968,216217,111,0,0,216328,404,0,159.0,159.0,,,,
3029,2022-03-13 11:00:00,50-64,40.0,1047828,962994,100570,0,0,1063564,668926,924,30.0,30.0,150.0,,2.0,
3030,2022-03-13 11:00:00,65 and Older,13.0,893953,823985,53810,0,0,877795,657076,573,4.0,4.0,50.0,,,
3031,2022-03-14 11:00:00,12-17,87.0,383721,354012,177,0,0,354189,122601,1,88.0,89.0,246.0,1.0,,
3032,2022-03-14 11:00:00,18-49,419.0,2081912,1832219,167039,0,0,1999258,905292,977,318.0,340.0,1012.0,22.0,2.0,
3033,2022-03-14 11:00:00,5-11,183.0,247151,216530,111,0,0,216641,407,0,313.0,313.0,3.0,,,
3034,2022-03-14 11:00:00,50-64,98.0,1047926,963068,100576,0,0,1063644,669358,929,74.0,80.0,432.0,6.0,5.0,
3035,2022-03-14 11:00:00,65 and Older,47.0,894000,824022,53813,0,0,877835,657328,574,37.0,40.0,252.0,3.0,1.0,
3036,2022-03-15 11:00:00,12-17,86.0,383807,354140,177,0,0,354317,122840,1,128.0,128.0,239.0,,,
3037,2022-03-15 11:00:00,18-49,386.0,2082298,1832622,167055,0,0,1999677,906365,981,403.0,419.0,1073.0,16.0,4.0,
3038,2022-03-15 11:00:00,5-11,277.0,247428,216909,111,0,0,217020,409,0,379.0,379.0,2.0,,,
3039,2022-03-15 11:00:00,50-64,83.0,1048009,963168,100577,0,0,1063745,669896,935,100.0,101.0,538.0,1.0,6.0,
3040,2022-03-15 11:00:00,65 and Older,61.0,894061,824062,53814,0,0,877876,657628,578,40.0,41.0,300.0,1.0,4.0,
3041,2022-03-16 11:00:00,12-17,99.0,383906,354257,177,0,0,354434,123152,1,117.0,117.0,312.0,,,
3042,2022-03-16 11:00:00,18-49,411.0,2082709,1833045,167085,0,0,2000130,907392,987,423.0,453.0,1027.0,30.0,6.0,
3043,2022-03-16 11:00:00,5-11,261.0,247689,217295,112,0,0,217407,409,0,386.0,387.0,,1.0,,
3044,2022-03-16 11:00:00,50-64,89.0,1048098,963269,100580,0,0,1063849,670431,942,101.0,104.0,535.0,3.0,7.0,
3045,2022-03-16 11:00:00,65 and Older,65.0,894126,824108,53816,0,0,877924,658004,587,46.0,48.0,376.0,2.0,9.0,
3046,2022-03-17 11:00:00,12-17,73.0,383979,354352,177,0,0,354529,123391,1,95.0,95.0,239.0,,,
3047,2022-03-17 11:00:00,18-49,380.0,2083089,1833428,167105,0,0,2000533,908421,991,383.0,403.0,1029.0,20.0,4.0,
3048,2022-03-17 11:00:00,5-11,248.0,247937,217659,112,0,0,217771,412,0,364.0,364.0,3.0,,,
3049,2022-03-17 11:00:00,50-64,81.0,1048179,963358,100584,0,0,1063942,670974,946,89.0,93.0,543.0,4.0,4.0,
3050,2022-03-17 11:00:00,65 and Older,61.0,894187,824149,53818,0,0,877967,658300,593,41.0,43.0,296.0,2.0,6.0,
3051,2022-03-18 11:00:00,12-17,114.0,384093,354499,177,0,0,354676,123815,1,147.0,147.0,424.0,,,
3052,2022-03-18 11:00:00,18-49,477.0,2083566,1833838,167132,0,0,2000970,909794,995,410.0,437.0,1373.0,27.0,4.0,
3053,2022-03-18 11:00:00,5-11,346.0,248283,218168,112,0,0,218280,419,0,509.0,509.0,7.0,,,
3054,2022-03-18 11:00:00,50-64,111.0,1048290,963454,100589,0,0,1064043,671592,956,96.0,101.0,618.0,5.0,10.0,
3055,2022-03-18 11:00:00,65 and Older,58.0,894245,824203,53822,0,0,878025,658629,603,54.0,58.0,329.0,4.0,10.0,
3056,2022-03-19 11:00:00,12-17,69.0,384162,354604,177,0,0,354781,124173,1,105.0,105.0,358.0,,,
3057,2022-03-19 11:00:00,18-49,241.0,2083807,1834080,167160,0,0,2001240,910553,997,242.0,270.0,759.0,28.0,2.0,
3058,2022-03-19 11:00:00,5-11,186.0,248469,218463,112,0,0,218575,421,0,295.0,295.0,2.0,,,
3059,2022-03-19 11:00:00,50-64,53.0,1048343,963507,100589,0,0,1064096,671911,960,53.0,53.0,319.0,,4.0,
3060,2022-03-19 11:00:00,65 and Older,43.0,894288,824227,53823,0,0,878050,658754,604,24.0,25.0,125.0,1.0,1.0,
3061,2022-03-20 11:00:00,12-17,40.0,384202,354665,177,0,0,354842,124368,1,61.0,61.0,195.0,,,
3062,2022-03-20 11:00:00,18-49,155.0,2083962,1834219,167169,0,0,2001388,910971,1000,139.0,148.0,418.0,9.0,3.0,
3063,2022-03-20 11:00:00,5-11,71.0,248540,218597,112,0,0,218709,421,0,134.0,134.0,,,,
3064,2022-03-20 11:00:00,50-64,41.0,1048384,963530,100589,0,0,1064119,672082,965,23.0,23.0,171.0,,5.0,
3065,2022-03-20 11:00:00,65 and Older,22.0,894310,824243,53823,0,0,878066,658811,606,16.0,16.0,57.0,,2.0,
3066,2022-03-21 11:00:00,12-17,77.0,384279,354752,177,0,0,354929,124654,1,87.0,87.0,286.0,,,
3067,2022-03-21 11:00:00,18-49,382.0,2084344,1834569,167193,0,0,2001762,912007,1004,350.0,374.0,1036.0,24.0,4.0,
3068,2022-03-21 11:00:00,5-11,167.0,248707,218860,112,0,0,218972,423,0,263.0,263.0,2.0,,,
3069,2022-03-21 11:00:00,50-64,86.0,1048470,963602,100591,0,0,1064193,672585,968,72.0,74.0,503.0,2.0,3.0,
3070,2022-03-21 11:00:00,65 and Older,63.0,894373,824277,53823,0,0,878100,659062,616,34.0,34.0,251.0,,10.0,
3071,2022-03-22 11:00:00,12-17,74.0,384353,354856,177,0,0,355033,124919,1,104.0,104.0,265.0,,,
3072,2022-03-22 11:00:00,18-49,379.0,2084723,1835003,167210,0,0,2002213,913114,1008,434.0,451.0,1107.0,17.0,4.0,
3073,2022-03-22 11:00:00,5-11,216.0,248923,219218,112,0,0,219330,426,0,358.0,358.0,3.0,,,
3074,2022-03-22 11:00:00,50-64,101.0,1048571,963688,100592,0,0,1064280,673150,979,86.0,87.0,565.0,1.0,11.0,
3075,2022-03-22 11:00:00,65 and Older,63.0,894436,824335,53826,0,0,878161,659434,630,58.0,61.0,372.0,3.0,14.0,
3076,2022-03-23 11:00:00,12-17,96.0,384449,354968,177,0,0,355145,125203,1,112.0,112.0,284.0,,,
3077,2022-03-23 11:00:00,18-49,386.0,2085109,1835386,167235,0,0,2002621,914287,1011,383.0,408.0,1173.0,25.0,3.0,
3078,2022-03-23 11:00:00,5-11,219.0,249142,219564,113,0,0,219677,431,0,346.0,347.0,5.0,1.0,,
3079,2022-03-23 11:00:00,50-64,103.0,1048674,963785,100595,0,0,1064380,673787,986,97.0,100.0,637.0,3.0,7.0,
3080,2022-03-23 11:00:00,65 and Older,71.0,894507,824387,53829,0,0,878216,659831,640,52.0,55.0,397.0,3.0,10.0,
3081,2022-03-24 11:00:00,12-17,80.0,384529,355055,177,0,0,355232,125438,1,87.0,87.0,235.0,,,
3082,2022-03-24 11:00:00,18-49,366.0,2085475,1835833,167260,0,0,2003093,915370,1013,447.0,472.0,1083.0,25.0,2.0,
3083,2022-03-24 11:00:00,5-11,243.0,249385,219918,113,0,0,220031,438,0,354.0,354.0,7.0,,,
3084,2022-03-24 11:00:00,50-64,73.0,1048747,963871,100604,0,0,1064475,674331,992,86.0,95.0,544.0,9.0,6.0,
3085,2022-03-24 11:00:00,65 and Older,50.0,894557,824447,53832,0,0,878279,660172,652,60.0,63.0,341.0,3.0,12.0,
3086,2022-03-25 11:00:00,12-17,96.0,384625,355192,177,0,0,355369,125893,1,137.0,137.0,455.0,,,
3087,2022-03-25 11:00:00,18-49,357.0,2085832,1836183,167284,0,0,2003467,916652,1021,350.0,374.0,1282.0,24.0,8.0,
3088,2022-03-25 11:00:00,5-11,210.0,249595,220354,113,0,0,220467,444,0,436.0,436.0,6.0,,,
3089,2022-03-25 11:00:00,50-64,105.0,1048852,963946,100610,0,0,1064556,674997,1006,75.0,81.0,666.0,6.0,14.0,
3090,2022-03-25 11:00:00,65 and Older,51.0,894608,824497,53833,0,0,878330,660494,660,50.0,51.0,322.0,1.0,8.0,
3091,2022-03-26 11:00:00,12-17,72.0,384697,355270,177,0,0,355447,126234,1,78.0,78.0,341.0,,,
3092,2022-03-26 11:00:00,18-49,220.0,2086052,1836377,167298,0,0,2003675,917424,1028,194.0,208.0,772.0,14.0,7.0,
3093,2022-03-26 11:00:00,5-11,151.0,249746,220616,113,0,0,220729,448,0,262.0,262.0,4.0,,,
3094,2022-03-26 11:00:00,50-64,47.0,1048899,963978,100613,0,0,1064591,675390,1015,32.0,35.0,393.0,3.0,9.0,
3095,2022-03-26 11:00:00,65 and Older,31.0,894639,824511,53833,0,0,878344,660644,665,14.0,14.0,150.0,,5.0,
3096,2022-03-27 11:00:00,12-17,21.0,384718,355320,177,0,0,355497,126392,1,50.0,50.0,158.0,,,
3097,2022-03-27 11:00:00,18-49,128.0,2086180,1836514,167313,0,0,2003827,917857,1032,137.0,152.0,433.0,15.0,4.0,
3098,2022-03-27 11:00:00,5-11,34.0,249780,220709,113,0,0,220822,449,0,93.0,93.0,1.0,,,
3099,2022-03-27 11:00:00,50-64,32.0,1048931,964000,100615,0,0,1064615,675576,1020,22.0,24.0,186.0,2.0,5.0,
3100,2022-03-27 11:00:00,65 and Older,16.0,894655,824524,53833,0,0,878357,660701,668,13.0,13.0,57.0,,3.0,
3101,2022-03-28 11:00:00,12-17,67.0,384785,355406,177,0,0,355583,126630,1,86.0,86.0,238.0,,,
3102,2022-03-28 11:00:00,18-49,343.0,2086523,1836800,167334,0,0,2004134,918777,1036,286.0,307.0,920.0,21.0,4.0,
3103,2022-03-28 11:00:00,5-11,145.0,249925,220936,113,0,0,221049,451,0,227.0,227.0,2.0,,,
3104,2022-03-28 11:00:00,50-64,81.0,1049012,964064,100621,0,0,1064685,676045,1031,64.0,70.0,469.0,6.0,11.0,
3105,2022-03-28 11:00:00,65 and Older,55.0,894710,824573,53834,0,0,878407,660924,677,49.0,50.0,223.0,1.0,9.0,
3106,2022-03-29 11:00:00,12-17,84.0,384869,355484,177,0,0,355661,126836,2,78.0,78.0,206.0,,1.0,
3107,2022-03-29 11:00:00,18-49,366.0,2086889,1837109,167354,0,0,2004463,919773,1103,309.0,329.0,996.0,20.0,67.0,
3108,2022-03-29 11:00:00,5-11,195.0,250120,221193,113,0,0,221306,451,1,257.0,257.0,,,1.0,
3109,2022-03-29 11:00:00,50-64,90.0,1049102,964160,100624,0,0,1064784,676511,1360,96.0,99.0,466.0,3.0,329.0,
3110,2022-03-29 11:00:00,65 and Older,83.0,894793,824650,53838,0,0,878488,661220,1282,77.0,81.0,296.0,4.0,605.0,
3111,2022-03-30 11:00:00,12-17,64.0,384933,355573,177,0,0,355750,127043,4,89.0,89.0,207.0,,2.0,
3112,2022-03-30 11:00:00,18-49,385.0,2087274,1837401,167375,0,0,2004776,920858,1277,292.0,313.0,1085.0,21.0,174.0,
3113,2022-03-30 11:00:00,5-11,199.0,250319,221465,113,0,0,221578,453,1,272.0,272.0,2.0,,,
