,date,tavg,inpatient_beds_utilization,inpatient_bed_covid_utilization,percent_of_inpatients_with_covid,ScaledAvgTemp,ScaledAvgCovid,fullyvaxed,date_year,MD_Population,Percentage MD Population Vaccinated
171,2021-06-21,26.6,0.779748562518273,0.03603071470762,0.04607250755287,1.6092963856481788,-0.8694378729816514,3400259,2021,6165000,0.5515424168694242
172,2021-06-22,20.3,0.800346887646946,0.032506082725061,0.040494665373424,0.8935521692654577,-0.9516751385841018,3410375,2021,6165000,0.553183292781833
173,2021-06-23,17.0,0.829683698296837,0.027621887057173,0.033217336285985,0.5186385321126037,-1.0589688958806913,3421723,2021,6165000,0.55502400648824
174,2021-06-24,18.2,0.823824343015214,0.027215631542219,0.032963549920761,0.6549707638045504,-1.062710611055085,3430460,2021,6165000,0.556441200324412
175,2021-06-25,19.6,0.810107066381156,0.030075187969925,0.03704886617694,0.814025034111822,-1.0024784949031773,3439909,2021,6165000,0.5579738848337389
176,2021-06-26,23.8,0.783781454670803,0.02704583007218,0.034410267758354,1.291187845033636,-1.0413808359853725,3446833,2021,6165000,0.55909699918897
177,2021-06-27,25.8,0.776245474918118,0.027828506826681,0.035774175517049,1.5184082311868807,-1.021271976501617,3450492,2021,6165000,0.5596905109489051
178,2021-06-28,26.6,0.78868316644625,0.028999332252218,0.036692818346409,1.6092963856481788,-1.0077279083976018,3457520,2021,6165000,0.5608304947283049
179,2021-06-29,27.8,0.792781639843824,0.031063666089633,0.039094650205761,1.7456286173401256,-0.9723163499139634,3464785,2021,6165000,0.5620089213300892
180,2021-06-30,28.5,0.825329769807742,0.026009046624913,0.031427370191297,1.8251557524937614,-1.085359373132032,3473163,2021,6165000,0.5633678832116789
181,2021-07-01,25.1,0.818299302145257,0.025817107093185,0.031475201356507,1.4388810960332452,-1.0846541713513247,3480657,2021,6165000,0.5645834549878346
182,2021-07-02,21.7,0.811572700296736,0.023513870541612,0.028899231518563,1.0526064395727288,-1.122633144031391,3488099,2021,6165000,0.565790592051906
183,2021-07-03,19.6,0.782380747743876,0.022025667707249,0.028029132641801,0.814025034111822,-1.1354615013291907,3492488,2021,6165000,0.5665025141930251
184,2021-07-04,21.3,0.764523625096824,0.024051402274898,0.031345479235035,1.00716236234208,-1.0865667375758257,3493032,2021,6165000,0.5665907542579075
185,2021-07-05,24.3,0.757347178683386,0.028992677617257,0.038170922355393,1.3479929415719472,-0.9859353893437665,3497388,2021,6165000,0.5672973236009733
186,2021-07-06,25.8,0.776441596845737,0.027780543662252,0.035686876438987,1.5184082311868807,-1.0225590759279668,3504415,2021,6165000,0.5684371451743715
187,2021-07-07,25.3,0.825112495673243,0.025757443464594,0.031151003167899,1.4616031346485696,-1.089434007654803,3511694,2021,6165000,0.5696178426601785
188,2021-07-08,22.8,0.827338129496403,0.025015306568705,0.030149694286317,1.1775776519570136,-1.1041968678784548,3518528,2021,6165000,0.5707263584752635
189,2021-07-09,22.7,0.834295208114726,0.023296858453936,0.027845164012235,1.1662166326493513,-1.1381738543441051,3525908,2021,6165000,0.5719234387672344
190,2021-07-10,21.1,0.813866712946893,0.022679509632224,0.027774798927614,0.9844403237267556,-1.1392112863773094,3530714,2021,6165000,0.57270300081103
191,2021-07-11,24.6,0.813809357541899,0.023872445384073,0.029246708396288,1.382075999494934,-1.117510096916598,3533490,2021,6165000,0.5731532846715328
192,2021-07-12,25.9,0.795778057519125,0.026508852587303,0.033194512493876,1.5297692504945428,-1.0593053998894706,3539202,2021,6165000,0.574079805352798
193,2021-07-13,26.3,0.832582288401254,0.026722090261283,0.031971580817052,1.575213327725192,-1.077335769678566,3544574,2021,6165000,0.5749511759935118
194,2021-07-14,24.8,0.848187707932061,0.022440144889124,0.026403326403326,1.4047980381102585,-1.159431677456488,3550486,2021,6165000,0.5759101378751014
195,2021-07-15,24.7,0.846764346764347,0.02174104392219,0.025601160862355,1.393437018802596,-1.1712584553622976,3556047,2021,6165000,0.5768121654501217
196,2021-07-16,25.9,0.847673397717296,0.021798848028356,0.025654395661696,1.5297692504945428,-1.1704735847632637,3562049,2021,6165000,0.5777857258718573
197,2021-07-17,25.0,0.827821522309711,0.020485651214128,0.02469924411796,1.427520076725583,-1.1845559213848083,3565952,2021,6165000,0.5784188158961882
198,2021-07-18,22.0,0.810695280467591,0.022008979663703,0.027085590465872,1.0866894974957155,-1.1493726745091914,3568321,2021,6165000,0.5788030819140308
199,2021-07-19,22.4,0.818616226978596,0.027562619454783,0.033586663397892,1.1321335747263643,-1.0535236984694052,3573543,2021,6165000,0.5796501216545012
200,2021-07-20,24.0,0.8300395256917,0.029852236421725,0.035885741718675,1.3139098836489604,-1.019627093218762,3578883,2021,6165000,0.580516301703163
201,2021-07-21,22.7,0.837837837837838,0.025431903884943,0.03029036975141,1.1662166326493513,-1.1021228103460938,3584500,2021,6165000,0.5814274128142741
202,2021-07-22,20.1,0.842920353982301,0.029742765273312,0.035200845665962,0.8708301306501333,-1.0297249010779697,3589773,2021,6165000,0.5822827250608272
203,2021-07-23,20.3,0.83977949675469,0.027281701516647,0.032412837189466,0.8935521692654577,-1.070830078708911,3595412,2021,6165000,0.5831974047039741
204,2021-07-24,21.3,0.803335097935416,0.029029385574354,0.036045997346307,1.00716236234208,-1.0172643543333872,3599028,2021,6165000,0.5837839416058395
205,2021-07-25,24.5,0.812387468491178,0.030625227190113,0.037590630228667,1.3707149801872716,-0.9944909626671617,3600350,2021,6165000,0.5839983779399838
206,2021-07-26,25.2,0.807768333662779,0.035350509286998,0.043649815043157,1.4502421153409073,-0.9051569917707246,3604893,2021,6165000,0.5847352798053528
207,2021-07-27,24.7,0.823867510959571,0.034740675130401,0.042078912862081,1.393437018802596,-0.9283176864882375,3609892,2021,6165000,0.5855461476074615
208,2021-07-28,24.5,0.839061553112285,0.030837774089281,0.036682947105892,1.3707149801872716,-1.0078734456505587,3614785,2021,6165000,0.5863398215733983
209,2021-07-29,23.5,0.850375152678416,0.030639197041733,0.03595041322314,1.2571047871106493,-1.0186736048412681,3619758,2021,6165000,0.5871464720194647
210,2021-07-30,23.5,0.837403373155306,0.035992907801418,0.042872228088701,1.2571047871106493,-0.916621393746499,3625381,2021,6165000,0.5880585563665855
211,2021-07-31,19.6,0.810839160839161,0.038020465772759,0.046746203904555,0.814025034111822,-0.8595051886161673,3628870,2021,6165000,0.588624493106245
212,2021-08-01,19.8,0.810323383084577,0.040979196556671,0.050391443378542,0.8367470727271464,-0.8057613720715803,3631417,2021,6165000,0.5890376317923763
213,2021-08-02,19.0,0.800752997126722,0.048748748748749,0.060670237946929,0.7458589182658485,-0.654215320426673,3635848,2021,6165000,0.5897563665855636
214,2021-08-03,19.0,0.826627508565835,0.050835723469489,0.061285322522952,0.7458589182658485,-0.6451467824474578,3640665,2021,6165000,0.5905377128953772
215,2021-08-04,19.4,0.84471558988764,0.047129695251595,0.055607818542908,0.7913029954964973,-0.7288534180504431,3645591,2021,6165000,0.5913367396593674
216,2021-08-05,22.3,0.837527400263042,0.046898504557119,0.055865921787709,1.1207725554187025,-0.7250480566915704,3650674,2021,6165000,0.5921612327656123
217,2021-08-06,23.8,0.834107033371288,0.048351454079378,0.057785759560532,1.291187845033636,-0.6967428082176985,3656078,2021,6165000,0.593037793998378
218,2021-08-07,19.8,0.817055075499694,0.051440147978508,0.062708042521207,0.8367470727271464,-0.624170821025395,3659333,2021,6165000,0.5935657745336578
219,2021-08-08,22.5,0.816254727768493,0.055481580115402,0.067706640667317,1.1434945940340269,-0.5504736761157855,3661626,2021,6165000,0.5939377128953771
220,2021-08-09,22.9,0.811381954000393,0.061271102284012,0.075234727472259,1.1889386712646757,-0.4394828567022097,3666784,2021,6165000,0.5947743714517437
221,2021-08-10,23.7,0.819073255143242,0.062633521072053,0.076241134751773,1.2798268257259737,-0.4246448279292529,3671870,2021,6165000,0.5955993511759935
222,2021-08-11,24.1,0.839116444908253,0.06046511627907,0.071853165084993,1.3252709029566228,-0.4893391336003974,3677042,2021,6165000,0.5964382806163828
223,2021-08-12,26.0,0.828972448449142,0.059276097219794,0.07130837189735,1.5411302698022051,-0.497371326091554,3682342,2021,6165000,0.5972979724249797
224,2021-08-13,25.4,0.831895808176643,0.062924281984334,0.075375312760634,1.4729641539562317,-0.43741012869593965,3688415,2021,6165000,0.5982830494728305
225,2021-08-14,24.6,0.822426662037841,0.064722368190576,0.078475098226611,1.382075999494934,-0.3917082474889879,3692222,2021,6165000,0.5989005677210056
226,2021-08-15,23.0,0.81412444211079,0.06906296917778,0.0845496810466,1.200299690572338,-0.30214725513385204,3695254,2021,6165000,0.5993923763179237
227,2021-08-16,22.9,0.81294256490952,0.078596979332273,0.096345919610231,1.1889386712646757,-0.12822867288319015,3700966,2021,6165000,0.600318896999189
228,2021-08-17,24.3,0.823723228995058,0.077728830151738,0.094020130254589,1.3479929415719472,-0.1625190939496178,3707051,2021,6165000,0.6013059205190592
229,2021-08-18,26.0,0.84658201426335,0.071441109355801,0.084177869700103,1.5411302698022051,-0.3076290790134433,3713418,2021,6165000,0.6023386861313869
230,2021-08-19,25.1,0.844582363589346,0.071838580622717,0.084874640361693,1.4388810960332452,-0.2973561971143605,3719640,2021,6165000,0.6033479318734793
231,2021-08-20,22.5,0.844485101934135,0.073400140646976,0.08673522384959,1.1434945940340269,-0.26992456790234215,3726899,2021,6165000,0.6045253852392538
232,2021-08-21,23.2,0.81850410722006,0.071708976707668,0.087418908858875,1.2230217291876624,-0.2598446151377824,3731195,2021,6165000,0.6052222222222222
233,2021-08-22,22.2,0.808146043227418,0.072458731537793,0.089446589446589,1.10941153611104,-0.22994937936663867,3734619,2021,6165000,0.6057776155717761
234,2021-08-23,24.6,0.797664624808576,0.085628684642892,0.107095370482292,1.382075999494934,0.0302565294596936,3741288,2021,6165000,0.6068593673965936
235,2021-08-24,24.5,0.83876284661625,0.08608363529527,0.10239981360671,1.3707149801872716,-0.03897270749354731,3748092,2021,6165000,0.6079630170316301
236,2021-08-25,25.1,0.850375355940978,0.079923384990423,0.093788312219044,1.4388810960332452,-0.16593691767916,3755069,2021,6165000,0.6090947283049473
237,2021-08-26,24.3,0.84706386626661,0.079218195969904,0.093355075417856,1.3479929415719472,-0.17232437159805034,3762464,2021,6165000,0.6102942416869425
238,2021-08-27,24.5,0.852394316786529,0.079734513274336,0.093271221532091,1.3707149801872716,-0.17356067661594143,3770225,2021,6165000,0.6115531224655312
239,2021-08-28,24.6,0.825739130434783,0.078083874363924,0.094349623661613,1.382075999494934,-0.15766118726169856,3775510,2021,6165000,0.6124103811841038
240,2021-08-29,22.7,0.818189768255356,0.081443571869761,0.099279337420673,1.1662166326493513,-0.08497964362789541,3779188,2021,6165000,0.6130069748580698
241,2021-08-30,24.5,0.816661748795121,0.093899046104928,0.114684466019417,1.3707149801872716,0.14214683493816568,3785968,2021,6165000,0.6141067315490674
242,2021-08-31,23.4,0.836336924583741,0.098832607835378,0.117792713123452,1.2457437678029868,0.18797347083591393,3792692,2021,6165000,0.615197404703974
243,2021-09-01,21.9,0.85914756384555,0.088214599824098,0.102430555555556,1.0753284781880532,-0.03851946164487456,3799146,2021,6165000,0.6162442822384429
244,2021-09-02,18.6,0.856474664356864,0.089582240866981,0.104293854293854,0.7004148410351997,-0.011047799968469258,3805608,2021,6165000,0.6172924574209245
245,2021-09-03,16.4,0.846890785577426,0.089902451885051,0.105812991311543,0.4504724162666301,0.011349691819764206,3813047,2021,6165000,0.618499107866991
246,2021-09-04,17.4,0.812505405171668,0.090750436300175,0.111301369863014,0.5640826093432525,0.09226794481862226,3817546,2021,6165000,0.6192288726682887
247,2021-09-05,18.9,0.815375142932536,0.090005325758921,0.10994253496693,0.7344978989581861,0.07223387740256694,3820602,2021,6165000,0.6197245742092458
248,2021-09-06,21.2,0.806479859894921,0.102899262899263,0.127032273719971,0.9958013430344176,0.3241975113126804,3821903,2021,6165000,0.619935604217356
249,2021-09-07,20.0,0.825392156862745,0.10448648113301,0.126060461225953,0.8594691113424708,0.30986953292691033,3829710,2021,6165000,0.6212019464720194
250,2021-09-08,21.9,0.847833652340352,0.091196348635127,0.107257148756065,1.0753284781880532,0.03264171757383597,3835928,2021,6165000,0.6222105433901054
251,2021-09-09,20.3,0.856002775850104,0.092436974789916,0.107634288044032,0.8935521692654577,0.03820209429226462,3841957,2021,6165000,0.6231884833738849
252,2021-09-10,16.6,0.856028430267834,0.089215429021254,0.10389081279283,0.4731944548819549,-0.01699006758777532,3848885,2021,6165000,0.6243122465531225
253,2021-09-11,16.5,0.835439681838268,0.090803674962091,0.108240297713982,0.46183343557429246,0.04713683582528546,3853446,2021,6165000,0.6250520681265207
254,2021-09-12,19.8,0.829792907297129,0.090517628061362,0.108634797588286,0.8367470727271464,0.05295316943594587,3856620,2021,6165000,0.6255669099756691
255,2021-09-13,22.5,0.82093450711038,0.100351768614422,0.121754593953764,1.1434945940340269,0.2463857090538093,3862126,2021,6165000,0.6264600162206002
256,2021-09-14,22.7,0.840065872323937,0.099510763209393,0.117967753160886,1.1662166326493513,0.1905541845933891,3868167,2021,6165000,0.627439902676399
257,2021-09-15,22.9,0.850821524819612,0.08859649122807,0.103792004932689,1.1889386712646757,-0.018446847463686335,3874579,2021,6165000,0.6284799675587996
258,2021-09-16,22.0,0.855420649272367,0.088966116420504,0.103664709455355,1.0866894974957155,-0.020323636308319265,3880800,2021,6165000,0.6294890510948905
259,2021-09-17,21.9,0.857468643101482,0.091078066914498,0.105820649938297,1.0753284781880532,0.011462607263094584,3887822,2021,6165000,0.6306280616382807
260,2021-09-18,21.2,0.826038062283737,0.088504844200052,0.106815548298746,0.9958013430344176,0.02613095356682828,3892557,2021,6165000,0.631396107055961
261,2021-09-19,19.6,0.830295024218406,0.094916459296125,0.11400512382579,0.814025034111822,0.13213091074832015,3895607,2021,6165000,0.6318908353609084
262,2021-09-20,17.4,0.819962034169248,0.10646886668685,0.129431971537235,0.5640826093432525,0.3595776064131053,3900852,2021,6165000,0.6327416058394161
263,2021-09-21,20.2,0.841236283096748,0.104872342589767,0.124246806459388,0.8821911499577952,0.2831298002577496,3906514,2021,6165000,0.6336600162206002
264,2021-09-22,22.1,0.855221238938053,0.087604929451688,0.102113042573124,1.098050516803378,-0.043200734192295434,3911724,2021,6165000,0.6345051094890511
265,2021-09-23,18.8,0.859370822564834,0.085799082651318,0.099499374217772,0.7231368796505241,-0.08173551732542991,3916731,2021,6165000,0.6353172749391728
266,2021-09-24,13.9,0.8593443791199,0.087198849334772,0.101147028154327,0.16644693357507429,-0.05744322829281798,3922658,2021,6165000,0.6362786699107867
267,2021-09-25,13.9,0.831587357954545,0.089948037986024,0.10771376461753,0.16644693357507429,0.039373862132526014,3926267,2021,6165000,0.6368640713706407
268,2021-09-26,15.1,0.827840806771115,0.091421301344965,0.109921328671329,0.3027791652670211,0.07192122105488294,3928925,2021,6165000,0.6372952149229522
269,2021-09-27,15.5,0.814925970388155,0.10541742470184,0.128749537094186,0.34822324249767006,0.3495160914501888,3932069,2021,6165000,0.6378051905920519
270,2021-09-28,18.1,0.831176528697027,0.099990020955992,0.119727566017445,0.6436097444968885,0.21650009568939357,3937090,2021,6165000,0.6386196269261962
271,2021-09-29,15.1,0.847662808164708,0.089968791796701,0.105754113824547,0.3027791652670211,0.01048162790179663,3941971,2021,6165000,0.6394113544201135
272,2021-09-30,13.9,0.842346713718571,0.090892904833971,0.107518955349621,0.16644693357507429,0.036501679487078185,3946879,2021,6165000,0.6402074614760747
273,2021-10-01,12.1,0.85267658323684,0.094022471910112,0.1099316868103,-0.0380514139628461,0.07207393692569823,3952668,2021,6165000,0.6411464720194647
274,2021-10-02,14.1,0.818004780030096,0.090933452434122,0.110820814282604,0.1891689721903987,0.08518284351393772,3955824,2021,6165000,0.6416583941605839
275,2021-10-03,18.3,0.825028968713789,0.092021228748763,0.111219830397913,0.6663317831122129,0.09106576260678007,3958392,2021,6165000,0.6420749391727494
276,2021-10-04,21.0,0.811813594538439,0.100849575212394,0.123758125843248,0.9730793044190932,0.2759249069797784,3962400,2021,6165000,0.6427250608272506
277,2021-10-05,19.0,0.830745341614907,0.099098216036071,0.118801410105758,0.7458589182658485,0.20284525798542535,3966633,2021,6165000,0.6434116788321168
278,2021-10-06,18.4,0.854191980558931,0.087915936952715,0.102553626149132,0.6776928024198748,-0.03670496263860011,3970739,2021,6165000,0.644077696674777
279,2021-10-07,18.0,0.858450643406166,0.087130783305742,0.101163378856854,0.632248725189226,-0.057202160685804096,3974901,2021,6165000,0.644752798053528
280,2021-10-08,18.0,0.851483435688954,0.08491142333537,0.099397282664215,0.632248725189226,-0.08324071054093013,3979778,2021,6165000,0.6455438767234387
281,2021-10-09,17.9,0.83955872133426,0.083085013146363,0.098636978462179,0.6208877058815636,-0.0944503031737041,3982708,2021,6165000,0.6460191403081914
282,2021-10-10,18.1,0.83435475398354,0.084187279151943,0.100506222315967,0.6436097444968885,-0.06689098931463418,3984694,2021,6165000,0.6463412814274128
283,2021-10-11,17.6,0.820289571512424,0.092706068392963,0.1125374925015,0.5868046479585772,0.11049279637734291,3988481,2021,6165000,0.6469555555555555
284,2021-10-12,17.4,0.828165498704041,0.089886550955105,0.108117564730581,0.5640826093432525,0.045327314395776024,3992587,2021,6165000,0.6476215733982157
285,2021-10-13,18.2,0.857800234593522,0.085063752276867,0.098835978835979,0.6549707638045504,-0.0915163286959962,3996774,2021,6165000,0.6483007299270073
286,2021-10-14,17.7,0.848463123935837,0.085210312075984,0.100095632770163,0.5981656672662392,-0.07294454200500909,4000690,2021,6165000,0.6489359286293593
287,2021-10-15,18.3,0.837299441139355,0.081961248066952,0.097553053269814,0.6663317831122129,-0.11043122215097084,4005373,2021,6165000,0.6496955393349554
288,2021-10-16,16.3,0.822432432432432,0.082484539832666,0.099966934861678,0.43911139695896806,-0.07484200768117359,4007924,2021,6165000,0.6501093268450933
289,2021-10-17,10.8,0.816298718997002,0.082546088232597,0.100795161832232,-0.1857446649624551,-0.06263099145566127,4009523,2021,6165000,0.650368694241687
290,2021-10-18,9.5,0.806093643531588,0.089979349001868,0.111259727626459,-0.3334379159620643,0.09165398989525182,4013510,2021,6165000,0.6510154095701541
291,2021-10-19,10.2,0.829145728643216,0.086001561889887,0.103367358911182,-0.25391078080842866,-0.024707642684171385,4017041,2021,6165000,0.6515881589618816
292,2021-10-20,12.9,0.853286182508194,0.074760661444735,0.087358893521814,0.0528367404984519,-0.26072945501946515,4020771,2021,6165000,0.6521931873479319
293,2021-10-21,13.6,0.853309172491156,0.076099259904223,0.0889386384451,0.1323638756520875,-0.23743838677821627,4024585,2021,6165000,0.6528118410381184
294,2021-10-22,14.6,0.847373894955798,0.072940353332167,0.085890834191555,0.2459740687287099,-0.2823738797232592,4028741,2021,6165000,0.6534859691808597
295,2021-10-23,12.0,0.824237215298668,0.071893157575232,0.086988457502623,-0.049412433270508295,-0.26619100167476156,4030936,2021,6165000,0.6538420113544201
296,2021-10-24,12.9,0.827360711483128,0.074439067311923,0.089780324737345,0.0528367404984519,-0.22502893220017933,4032418,2021,6165000,0.6540824006488241
297,2021-10-25,17.4,0.81025641025641,0.082689864138403,0.101805054151625,0.5640826093432525,-0.04774158077892441,4035984,2021,6165000,0.6546608272506083
298,2021-10-26,13.6,0.821938972576284,0.078716348029653,0.095536876997751,0.1323638756520875,-0.14015684332361428,4039575,2021,6165000,0.6552433090024331
299,2021-10-27,13.9,0.848616803278688,0.069176430048243,0.081299989875468,0.16644693357507429,-0.350059280495757,4043387,2021,6165000,0.6558616382806164
300,2021-10-28,11.6,0.841015591718497,0.070059314020459,0.083103905373713,-0.0948565105011573,-0.32346313933919885,4047111,2021,6165000,0.656465693430657
301,2021-10-29,12.7,0.853703059805285,0.068157894736842,0.079626972740316,0.030114701883127298,-0.37472551343578825,4051296,2021,6165000,0.6571445255474453
302,2021-10-30,13.0,0.824687716863289,0.065126050420168,0.078713499788405,0.0641977598061141,-0.38819335912776154,4053426,2021,6165000,0.6574900243309002
303,2021-10-31,11.1,0.819313533700872,0.068300125650691,0.083051402379133,-0.1516616070394685,-0.3242372205288943,4054905,2021,6165000,0.6577299270072993
304,2021-11-01,8.7,0.819320573203728,0.076050632911392,0.092544670363524,-0.4243260704233623,-0.18427262928527088,4058819,2021,6165000,0.658364801297648
305,2021-11-02,5.4,0.833559256390395,0.070995501662429,0.084912280701754,-0.7992397075762161,-0.2968012444026525,4062332,2021,6165000,0.6589346309813463
306,2021-11-03,3.2,0.837135506003431,0.06160235334833,0.07333401998146,-1.0491821323447852,-0.4675060566646241,4065938,2021,6165000,0.6595195458231955
307,2021-11-04,3.5,0.852667011910927,0.058254963427377,0.068105466761682,-1.0150990744217987,-0.5445935586086351,4069671,2021,6165000,0.6601250608272506
308,2021-11-05,2.9,0.831637451902522,0.063227809885276,0.075840662183135,-1.0832651902677721,-0.4305492203329923,4073874,2021,6165000,0.6608068126520681
309,2021-11-06,3.4,0.816781411359725,0.064068061463669,0.078277471361901,-1.0264600937294608,-0.39462197154938256,4075948,2021,6165000,0.6611432278994323
310,2021-11-07,4.2,0.812042380911362,0.062999652415711,0.077391118701964,-0.9355719392681628,-0.4076899675176581,4077477,2021,6165000,0.6613912408759124
311,2021-11-08,7.9,0.800558551617874,0.073018959649976,0.090975166565718,-0.5152142248846601,-0.20741270685143937,4081080,2021,6165000,0.6619756690997567
312,2021-11-09,8.9,0.822149899492677,0.072664025509711,0.088118115772205,-0.40160403180803766,-0.2495358142085492,4084092,2021,6165000,0.6624642335766423
313,2021-11-10,10.6,0.842087312414734,0.059769521843825,0.070766724366154,-0.2084667035777797,-0.5053571403998213,4087177,2021,6165000,0.6629646390916464
314,2021-11-11,11.4,0.847047765530206,0.060673963630096,0.071450319699584,-0.11757854911648169,-0.4952785097768476,4089966,2021,6165000,0.6634170316301703
315,2021-11-12,11.7,0.839870118772964,0.057662471987588,0.068453903611992,-0.0834954911934951,-0.5394563580778968,4093484,2021,6165000,0.6639876723438767
316,2021-11-13,4.1,0.828503034966231,0.059417040358744,0.071487860551982,-0.9469329585758253,-0.49472502386773154,4095307,2021,6165000,0.6642833738848337
317,2021-11-14,3.4,0.816080143847932,0.061231539856637,0.074828496042216,-1.0264600937294608,-0.4454721552398437,4096497,2021,6165000,0.664476399026764
318,2021-11-15,4.0,0.809427414690573,0.066089157095581,0.081414868105516,-0.9582939778834875,-0.3483655661143769,4099419,2021,6165000,0.6649503649635037
319,2021-11-16,3.0,0.824095238095238,0.067705327947682,0.081927150005819,-1.0719041709601098,-0.3408127058248213,4102334,2021,6165000,0.6654231954582319
320,2021-11-17,6.8,0.843025723745649,0.063634806440562,0.075293879205513,-0.6401854372689447,-0.4386107494173567,4105507,2021,6165000,0.6659378751013787
321,2021-11-18,11.4,0.84502849366335,0.064704367973912,0.0763698977008,-0.11757854911648169,-0.422746403323783,4108450,2021,6165000,0.6664152473641525
322,2021-11-19,3.6,0.845388019060586,0.064817994505495,0.076494427558257,-1.0037380551141364,-0.42091038956906174,4111832,2021,6165000,0.6669638280616382
323,2021-11-20,0.9,0.823178525777588,0.065858481643883,0.079725228975853,-1.3104855764210168,-0.37327686647178315,4113596,2021,6165000,0.6672499594484996
324,2021-11-21,4.4,0.805363395678538,0.06643688065489,0.082108626198083,-0.9128499006528384,-0.33813710021541016,4114842,2021,6165000,0.6674520681265207
325,2021-11-22,6.0,0.801478352692714,0.074372151653253,0.09234288466169,-0.7310735917302427,-0.18724766942133797,4117793,2021,6165000,0.6679307380373074
326,2021-11-23,0.6,0.811356707317073,0.07832948421863,0.096160661547549,-1.3445686343440035,-0.13096003673602843,4120589,2021,6165000,0.6683842660178426
327,2021-11-24,-0.4,0.814575174527499,0.069226144464485,0.084708355228586,-1.458178827420626,-0.2998078323914306,4123423,2021,6165000,0.6688439578264396
328,2021-11-25,3.3,0.789016844276384,0.067978843319171,0.085861351440149,-1.0378211130371233,-0.2828085605155914,4123550,2021,6165000,0.6688645579886455
329,2021-11-26,3.6,0.784571477990141,0.069982547993019,0.088824897552331,-1.0037380551141364,-0.23911533275617383,4127722,2021,6165000,0.6695412814274128
330,2021-11-27,1.9,0.791479433114414,0.073328101839742,0.092255375164546,-1.1968753833443944,-0.18853787117460488,4133546,2021,6165000,0.6704859691808597
331,2021-11-28,5.3,0.796251511487304,0.074161220043573,0.092731829573935,-0.8106007268838783,-0.18151323574179076,4140354,2021,6165000,0.6715902676399027
332,2021-11-29,2.5,0.787319884726225,0.085184825846512,0.107690420704035,-1.128709267498421,0.03902968968150852,4149993,2021,6165000,0.6731537712895377
333,2021-11-30,1.0,0.813842482100239,0.086675665252603,0.105989153501533,-1.2991245571133545,0.013946950103747444,4160118,2021,6165000,0.674796107055961
334,2021-12-01,4.1,0.843430502746092,0.081401295601773,0.096221662468514,-0.9469329585758253,-0.13006066583631407,4170654,2021,6165000,0.6765051094890511
335,2021-12-02,10.2,0.850055314441324,0.082846840659341,0.097229219143577,-0.25391078080842866,-0.11520569087807542,4180062,2021,6165000,0.6780311435523114
336,2021-12-03,7.9,0.847045877772135,0.084621296217232,0.099668108216836,-0.5152142248846601,-0.079247777039711,4190278,2021,6165000,0.6796882400648824
337,2021-12-04,6.4,0.850051177072671,0.090236559139785,0.105884727970122,-0.6856295144995936,0.012407345739542094,4200849,2021,6165000,0.6814029197080292
338,2021-12-05,3.9,0.839691384483498,0.090610409821892,0.107608584043536,-0.9696549971911497,0.0378231257506978,4204523,2021,6165000,0.6819988645579886
339,2021-12-06,10.8,0.825594671741199,0.106820365033622,0.128912589844656,-0.1857446649624551,0.3519200698913545,4212320,2021,6165000,0.6832635847526358
340,2021-12-07,1.0,0.847077737847551,0.109307875894988,0.128622781397439,-1.2991245571133545,0.3476472608944555,4219993,2021,6165000,0.684508191403082
341,2021-12-08,1.4,0.867360758422211,0.101775956284153,0.117011877883577,-1.2536804798827057,0.1764611775605722,4227857,2021,6165000,0.6857837793998378
342,2021-12-09,0.8,0.873225065895757,0.108938068279293,0.124485395020584,-1.321846595728679,0.2866474456563741,4235332,2021,6165000,0.6869962692619627
343,2021-12-10,5.8,0.865183917878529,0.110554932251661,0.127462686567164,-0.7537956303455672,0.33054333008893577,4243097,2021,6165000,0.688255798864558
344,2021-12-11,13.4,0.829656449983159,0.107094365241005,0.128775510204082,0.1096418370367631,0.3498990276230536,4251187,2021,6165000,0.6895680454176805
345,2021-12-12,4.7,0.830489957139255,0.114784672770431,0.137671581087951,-0.8787668427298517,0.4810588060030904,4254203,2021,6165000,0.6900572587185726
346,2021-12-13,2.3,0.810431387132763,0.127651586258682,0.156790408116209,-1.1514313061137456,0.7629384300132345,4260507,2021,6165000,0.691079805352798
347,2021-12-14,2.6,0.824347986360704,0.12353488372093,0.14917995955965,-1.1173482481907588,0.6507333049550547,4266873,2021,6165000,0.692112408759124
348,2021-12-15,5.0,0.856089179448496,0.116418667568482,0.135438182354677,-0.844683784806865,0.44813055186545325,4272745,2021,6165000,0.6930648824006488
349,2021-12-16,9.8,0.859693236107619,0.120402468927031,0.139512099539532,-0.29935485803907746,0.5081946050951887,4275866,2021,6165000,0.6935711273317112
350,2021-12-17,12.1,0.854575846218136,0.123092487985836,0.143474842767296,-0.0380514139628461,0.5666195581239433,4280157,2021,6165000,0.6942671532846715
351,2021-12-18,7.8,0.828015826248001,0.12687898089172,0.152495661937328,-0.5265752441923224,0.6996185706760121,4283489,2021,6165000,0.6948076236820763
352,2021-12-19,4.9,0.854957805907173,0.146380411639461,0.16921341400882,-0.8560448041145272,0.9460977956432113,4284921,2021,6165000,0.695039902676399
353,2021-12-20,-2.2,0.822147971360382,0.154179924790281,0.186711816907987,-1.6626771749585465,1.2040865949929285,4289061,2021,6165000,0.6957114355231143
